Customer_ID,Age,Gender,Region,Channel,Product_Category,Monthly_Spend,Clicks,Impressions,Previous_Conversions,Response
103892,29,Female,North,SEO,D,172.82,4,9,4,Yes
103893,55,Female,West,Email,C,430.27,5,8,3,No
103894,18,Male,South,SEO,A,273.4,4,11,1,No
103895,48,Male,North,Direct Mail,A,197.52,5,8,1,No
103896,21,Male,West,Direct Mail,C,259.18,3,10,4,No
103897,66,Male,South,Email,C,315.59,2,13,1,No
103898,62,Male,North,SEO,B,354.99,1,13,1,No
103899,67,Female,North,SEO,C,397.52,3,8,1,No
103900,22,Male,West,Email,C,304.72,4,7,3,No
103901,47,Male,North,Social Media,C,274.96,3,12,4,No
103902,41,Male,East,Social Media,A,351.38,4,10,4,No
103903,20,Female,South,Direct Mail,B,349.32,3,9,2,Yes
103904,28,Female,South,Direct Mail,A,308.91,2,14,2,No
103905,62,Female,East,Social Media,C,360.72,3,9,1,No
103906,21,Female,West,Social Media,B,254.23,3,7,4,Yes
103907,43,Male,East,Social Media,C,298.2,2,18,1,No
103908,44,Female,East,Email,A,147.53,4,5,3,No
103909,63,Male,South,Email,A,404.24,3,8,4,Yes
103910,60,Male,West,Email,C,263.12,1,4,3,No
103911,44,Female,North,Email,B,404.67,0,9,3,No
103912,59,Female,East,Email,A,250.79,3,14,4,No
103913,68,Male,East,Email,C,322.67,4,11,1,No
103914,67,Male,West,Direct Mail,D,304.11,4,6,2,Yes
103915,23,Female,East,SEO,C,254.85,1,9,1,Yes
103916,32,Male,West,Direct Mail,C,335.97,4,12,2,Yes
103917,47,Male,North,SEO,B,395.77,1,13,0,No
103918,59,Male,West,Direct Mail,C,434.23,7,9,2,Yes
103919,54,Male,North,Direct Mail,D,355.7,0,13,4,No
103920,54,Female,West,Email,C,209.25,3,11,2,No
103921,59,Male,East,Email,D,194.58,6,13,0,Yes
103922,54,Male,North,SEO,A,385.42,4,12,2,No
103923,52,Female,East,SEO,C,225.2,7,6,1,No
103924,40,Female,North,Email,B,346.2,4,8,2,Yes
103925,23,Male,West,Direct Mail,C,310.05,3,13,4,No
103926,21,Male,West,SEO,D,398.9,0,12,4,No
103927,35,Male,West,Social Media,D,338.25,3,11,3,Yes
103928,26,Female,South,Social Media,B,297.71,1,6,1,No
103929,66,Female,South,Social Media,D,454.59,5,8,1,No
103930,46,Female,North,SEO,C,361.74,2,8,2,No
103931,30,Female,South,Email,D,341.6,3,16,2,Yes
103932,64,Female,West,Email,C,248.8,5,14,4,No
103933,69,Female,South,Email,C,214.0,4,7,3,No
103934,34,Female,South,SEO,D,280.54,2,8,0,No
103935,62,Male,East,SEO,B,187.59,2,6,2,Yes
103936,49,Other,North,Social Media,A,275.85,2,11,1,No
103937,65,Male,North,SEO,B,360.07,2,10,2,No
103938,39,Male,North,Social Media,A,373.63,2,8,3,No
103939,21,Female,South,Social Media,B,274.35,3,7,1,No
103940,22,Male,West,Email,C,520.2,2,11,3,No
103941,54,Female,East,SEO,C,395.5,2,7,1,No
103942,58,Female,North,Email,D,297.75,4,10,2,No
103943,66,Male,South,Email,A,385.61,2,10,3,No
103944,30,Female,West,SEO,A,256.54,2,13,4,No
103945,51,Male,East,SEO,D,319.04,0,6,1,Yes
103946,62,Male,East,Direct Mail,B,272.96,2,9,3,No
103947,39,Female,North,Social Media,D,209.12,7,13,3,Yes
103948,40,Female,North,Direct Mail,B,339.95,2,11,0,No
103949,68,Female,West,Social Media,D,299.56,1,14,0,Yes
103950,20,Male,South,Social Media,A,305.12,3,6,2,No
103951,59,Female,West,Social Media,A,297.96,2,9,4,No
103952,51,Male,North,Email,B,232.64,6,5,4,No
103953,49,Female,West,Email,A,419.13,1,11,3,No
103954,62,Male,South,SEO,A,318.66,2,13,3,Yes
103955,68,Female,East,Social Media,A,279.98,3,8,3,Yes
103956,66,Male,East,Social Media,A,201.81,3,20,1,No
103957,38,Male,East,Social Media,C,405.25,2,10,2,Yes
103958,63,Female,East,Email,D,368.8,3,5,2,No
103959,61,Female,North,SEO,D,300.11,4,11,0,No
103960,38,Female,North,Email,C,203.69,3,7,3,No
103961,61,Female,South,Direct Mail,A,424.42,1,8,3,No
103962,28,Female,South,Direct Mail,D,272.64,4,3,1,No
103963,56,Female,South,Direct Mail,D,249.64,4,9,3,No
103964,21,Male,South,SEO,D,296.32,4,13,3,No
103965,68,Female,West,Direct Mail,B,328.14,2,15,2,Yes
103966,18,Male,South,SEO,C,287.35,6,11,3,No
103967,45,Female,East,Email,B,45.96,3,18,1,No
103968,41,Female,East,Email,B,318.72,0,10,1,No
103969,52,Female,East,SEO,C,369.19,4,12,4,No
103970,30,Female,West,Email,D,233.17,2,11,4,Yes
103971,64,Female,South,Email,B,417.04,1,11,0,No
103972,51,Female,East,SEO,D,365.62,0,12,1,No
103973,28,Male,East,Direct Mail,B,335.16,2,8,1,No
103974,53,Female,East,SEO,D,223.94,3,10,2,Yes
103975,68,Male,East,Social Media,A,320.92,1,6,4,No
103976,34,Female,North,Email,A,326.62,1,13,0,No
103977,52,Male,South,SEO,A,293.86,4,12,2,Yes
103978,35,Male,South,Email,C,366.85,2,13,2,No
103979,57,Male,West,Direct Mail,A,272.95,0,7,4,Yes
103980,39,Male,North,Email,B,279.63,3,8,2,No
103981,41,Female,West,SEO,D,250.02,4,8,4,No
103982,36,Male,East,Direct Mail,D,266.16,1,10,1,No
103983,54,Female,West,Direct Mail,D,288.75,2,17,1,Yes
103984,56,Male,East,Direct Mail,D,286.04,4,5,4,No
103985,38,Female,East,Social Media,B,282.67,0,7,3,No
103986,25,Female,South,SEO,D,369.31,5,7,3,No
103987,45,Female,South,SEO,B,412.7,4,8,0,No
103988,22,Female,South,Direct Mail,B,203.86,1,11,3,No
103989,34,Male,South,Email,D,410.96,3,15,0,Yes
103990,54,Female,South,Direct Mail,D,350.58,3,13,4,Yes
103991,53,Male,North,Social Media,D,233.02,2,7,4,Yes
103992,36,Female,South,Direct Mail,B,275.26,1,11,4,No
103993,44,Female,West,SEO,C,321.3,2,7,0,No
103994,51,Male,East,Direct Mail,B,175.87,1,11,2,No
103995,28,Female,South,Email,C,293.49,3,7,0,No
103996,62,Female,North,SEO,D,339.42,5,6,2,No
103997,64,Male,West,Email,B,244.17,4,15,1,No
103998,29,Male,West,Direct Mail,D,189.01,6,8,1,No
103999,38,Male,East,SEO,C,314.9,2,7,2,No
104000,28,Female,West,Social Media,C,465.62,2,9,2,Yes
104001,56,Female,West,SEO,B,246.51,1,9,3,Yes
104002,45,Male,West,Email,B,248.47,2,11,2,No
104003,22,Male,West,SEO,B,284.96,3,10,2,No
104004,34,Female,North,Social Media,B,417.73,4,9,4,No
104005,37,Female,East,Social Media,A,176.07,3,11,0,No
104006,58,Male,South,Social Media,A,357.74,5,18,2,No
104007,63,Male,West,Social Media,D,264.68,2,8,4,No
104008,29,Female,North,Email,C,271.15,3,7,2,Yes
104009,23,Male,East,SEO,C,224.24,0,3,3,No
104010,34,Male,South,Direct Mail,D,281.33,3,11,2,No
104011,68,Female,East,Social Media,D,226.4,2,14,2,No
104012,36,Female,North,Direct Mail,D,259.33,2,8,4,No
104013,43,Male,North,Direct Mail,A,115.09,4,10,2,No
104014,65,Male,North,SEO,D,169.96,4,8,4,No
104015,61,Male,West,Direct Mail,C,325.25,2,14,0,No
104016,61,Male,North,Direct Mail,D,394.67,3,10,4,Yes
104017,69,Female,South,Email,B,542.24,6,7,0,No
104018,49,Male,West,Direct Mail,C,369.34,0,10,2,No
104019,23,Female,East,SEO,C,261.4,2,11,0,No
104020,53,Female,South,Direct Mail,C,151.23,0,13,1,No
104021,55,Male,West,SEO,A,340.48,4,11,1,Yes
104022,28,Male,North,Social Media,A,191.06,1,13,4,No
104023,50,Female,East,Direct Mail,C,239.46,1,10,3,Yes
104024,41,Female,North,Direct Mail,B,366.45,4,8,2,No
104025,40,Female,South,Direct Mail,C,322.07,1,10,1,No
104026,32,Male,South,Social Media,A,230.32,2,11,3,No
104027,44,Female,West,Email,B,172.02,1,7,4,No
104028,28,Female,South,Direct Mail,C,315.92,6,12,0,No
104029,68,Female,East,SEO,A,325.18,8,8,2,No
104030,67,Male,West,Email,B,412.79,4,9,0,No
104031,34,Female,East,Email,D,113.09,2,10,2,No
104032,68,Female,North,Email,D,308.87,1,10,1,Yes
104033,31,Male,East,Direct Mail,C,368.76,3,6,3,Yes
104034,44,Female,East,Social Media,D,268.48,2,6,4,Yes
104035,35,Male,South,Social Media,A,180.25,3,9,2,Yes
104036,45,Male,North,Direct Mail,B,230.64,5,11,1,No
104037,68,Male,South,SEO,C,302.81,2,8,4,Yes
104038,64,Female,North,SEO,B,263.47,2,11,2,No
104039,64,Male,North,SEO,B,322.79,7,13,1,No
104040,21,Male,East,Direct Mail,B,395.95,5,13,4,No
104041,24,Female,South,Social Media,A,270.05,5,7,0,No
104042,62,Male,East,Direct Mail,C,391.48,3,9,3,No
104043,52,Female,East,Social Media,D,291.33,2,12,3,No
104044,65,Female,East,Email,B,325.42,3,8,0,Yes
104045,26,Female,North,Direct Mail,B,291.22,4,11,3,No
104046,25,Female,South,Social Media,B,327.36,4,12,3,No
104047,69,Female,South,Email,A,340.41,1,11,2,No
104048,62,Male,East,Email,D,348.14,2,12,1,No
104049,34,Female,North,Direct Mail,B,300.24,5,13,0,Yes
104050,34,Male,South,Social Media,A,50.19,1,12,1,No
104051,66,Female,West,Email,A,344.67,4,7,3,No
104052,50,Male,South,Direct Mail,B,152.23,4,9,1,No
104053,49,Female,East,Email,B,254.48,3,10,4,No
104054,25,Female,West,SEO,A,120.66,5,4,0,No
104055,36,Female,North,Direct Mail,A,427.39,3,4,0,No
104056,55,Male,West,Email,B,331.3,6,15,0,Yes
104057,20,Male,West,Direct Mail,A,275.56,2,13,2,No
104058,22,Female,East,Direct Mail,A,406.42,4,14,1,Yes
104059,30,Female,South,Social Media,B,339.9,4,9,1,Yes
104060,64,Male,North,Social Media,B,309.34,4,10,2,No
104061,63,Other,West,Email,C,329.64,3,4,0,Yes
104062,48,Female,East,Direct Mail,D,271.35,0,6,2,No
104063,33,Male,South,Direct Mail,B,207.02,0,9,2,No
104064,67,Female,West,SEO,B,372.07,3,7,3,Yes
104065,49,Female,East,Direct Mail,B,294.68,1,11,0,No
104066,39,Male,East,Social Media,D,168.07,6,12,4,No
104067,46,Male,East,Direct Mail,C,338.05,4,7,3,No
104068,39,Female,North,Social Media,A,303.06,6,9,0,No
104069,60,Female,South,SEO,D,427.49,1,9,0,No
104070,20,Male,West,Email,B,320.14,5,13,0,No
104071,27,Female,South,Social Media,B,211.42,4,12,1,Yes
104072,59,Female,South,Email,C,165.74,4,6,0,No
104073,38,Female,West,Email,C,394.82,2,15,0,No
104074,33,Male,South,Email,C,295.23,2,13,4,No
104075,29,Female,North,Email,A,235.06,4,12,0,No
104076,19,Male,West,Social Media,D,246.03,3,12,2,No
104077,58,Male,West,SEO,D,397.38,6,11,0,No
104078,41,Male,East,Direct Mail,C,335.39,2,9,0,No
104079,52,Female,South,Social Media,A,382.29,5,17,0,No
104080,47,Female,West,SEO,D,318.39,2,6,1,No
104081,47,Male,West,Direct Mail,B,237.25,1,7,3,No
104082,64,Female,North,Email,B,433.99,2,14,1,No
104083,52,Male,East,Direct Mail,B,270.67,5,6,4,No
104084,36,Male,West,Direct Mail,D,360.33,3,14,4,No
104085,67,Other,North,SEO,C,381.32,9,9,2,No
104086,25,Female,West,Direct Mail,B,300.47,1,11,2,No
104087,43,Male,West,Email,C,216.51,3,9,4,No
104088,66,Female,West,Social Media,A,249.14,4,8,3,No
104089,57,Male,North,Social Media,B,350.79,1,10,3,No
104090,24,Male,South,SEO,A,340.04,3,7,4,No
104091,47,Female,West,Email,C,397.55,2,5,0,No
104092,24,Female,West,Email,D,385.45,1,7,1,No
104093,20,Male,South,Direct Mail,C,228.53,3,7,1,No
104094,18,Female,West,SEO,B,408.27,4,6,0,No
104095,53,Female,East,Email,B,223.04,2,11,3,No
104096,42,Male,West,Email,C,344.61,1,11,1,No
104097,54,Female,East,Email,B,481.61,2,10,1,Yes
104098,18,Female,South,Social Media,B,323.44,5,12,2,No
104099,32,Female,North,Social Media,A,166.59,2,8,3,No
104100,54,Female,South,Social Media,D,275.56,2,11,4,No
104101,30,Female,West,Direct Mail,C,463.11,0,7,4,No
104102,57,Male,East,Direct Mail,A,284.47,1,9,0,Yes
104103,25,Female,North,Direct Mail,B,399.52,1,7,1,No
104104,22,Female,West,Email,A,228.25,0,9,4,No
104105,26,Male,North,Social Media,D,273.32,4,10,0,No
104106,18,Female,North,Email,C,283.82,1,11,2,No
104107,53,Female,West,Email,D,446.32,6,7,3,No
104108,52,Female,South,SEO,D,277.05,1,8,1,No
104109,19,Male,West,Email,A,158.59,2,8,1,No
104110,57,Male,West,Direct Mail,A,478.65,3,11,0,No
104111,40,Female,South,Social Media,D,317.06,4,6,1,Yes
104112,26,Male,East,Social Media,B,349.1,0,12,3,Yes
104113,51,Female,West,Email,C,179.49,5,12,4,No
104114,63,Male,North,Direct Mail,B,319.33,6,10,0,Yes
104115,31,Male,West,Direct Mail,B,301.43,1,3,3,Yes
104116,21,Male,West,Direct Mail,C,227.53,2,12,1,No
104117,47,Male,North,Social Media,A,350.1,1,14,4,No
104118,48,Female,South,Direct Mail,B,172.02,4,7,3,No
104119,55,Male,East,Direct Mail,A,227.0,4,9,4,Yes
104120,28,Male,East,Email,C,390.9,4,13,4,No
104121,52,Male,North,SEO,B,245.56,4,11,0,No
104122,25,Female,South,Direct Mail,A,263.0,7,7,1,No
104123,20,Male,West,Email,A,306.75,4,5,2,No
104124,31,Female,West,Email,B,272.1,3,11,2,No
104125,30,Female,West,Direct Mail,C,351.82,8,5,2,No
104126,62,Female,West,SEO,D,313.2,5,9,3,No
104127,49,Female,West,Social Media,A,187.0,4,6,2,No
104128,51,Female,North,SEO,C,244.88,6,6,1,No
104129,62,Female,West,Direct Mail,B,236.77,3,14,2,Yes
104130,36,Male,West,SEO,A,265.24,3,6,4,No
104131,55,Male,South,Email,A,308.4,1,9,4,Yes
104132,33,Male,West,Email,A,322.97,3,10,4,No
104133,19,Female,East,SEO,C,122.4,3,8,2,No
104134,57,Other,North,Social Media,A,376.88,4,10,1,No
104135,34,Female,North,SEO,A,293.18,1,9,1,No
104136,51,Male,North,Direct Mail,B,215.97,4,13,2,No
104137,59,Female,East,Social Media,A,371.42,2,7,1,No
104138,33,Male,West,SEO,C,142.08,2,11,2,Yes
104139,55,Male,North,SEO,B,181.82,5,12,1,No
104140,19,Male,East,Social Media,D,459.69,1,10,0,No
104141,19,Male,South,SEO,B,310.97,1,10,0,No
104142,43,Female,West,Direct Mail,A,244.71,0,13,1,No
104143,30,Male,East,Email,D,308.14,2,10,4,No
104144,64,Male,West,Direct Mail,B,286.38,5,9,0,No
104145,48,Female,South,SEO,A,302.68,2,11,3,Yes
104146,51,Female,East,Email,B,336.69,2,6,2,No
104147,56,Female,West,Social Media,C,285.15,1,11,3,Yes
104148,20,Male,East,Direct Mail,A,326.6,2,4,1,No
104149,25,Female,North,Social Media,C,288.15,2,13,1,No
104150,40,Female,West,Email,A,238.43,4,15,4,No
104151,31,Male,East,SEO,C,217.04,3,11,0,No
104152,44,Female,North,Email,D,398.93,1,9,0,No
104153,46,Male,South,Email,C,348.56,1,11,3,No
104154,56,Male,West,Social Media,B,377.78,2,11,0,Yes
104155,56,Female,West,Direct Mail,A,300.28,6,9,1,No
104156,18,Female,South,Email,B,316.93,5,9,4,No
104157,34,Male,North,SEO,C,286.62,1,7,2,No
104158,58,Female,South,Email,A,386.81,1,5,3,No
104159,47,Female,West,Social Media,C,274.14,4,9,3,No
104160,30,Female,East,Direct Mail,D,226.2,2,10,2,No
104161,38,Male,North,SEO,D,339.1,1,16,1,No
104162,36,Female,North,Social Media,D,288.59,2,10,3,Yes
104163,36,Male,North,Email,C,318.74,4,12,0,No
104164,42,Female,South,Email,C,353.33,0,11,0,No
104165,39,Male,South,Direct Mail,D,256.57,4,10,0,No
104166,48,Male,East,Social Media,C,283.58,1,9,4,No
104167,34,Female,East,Social Media,B,276.72,3,12,2,No
104168,40,Male,North,Direct Mail,C,396.51,6,18,1,No
104169,49,Male,East,SEO,B,301.07,6,12,0,No
104170,27,Male,South,Social Media,D,311.73,3,10,0,No
104171,27,Female,East,Direct Mail,C,213.27,4,9,4,No
104172,53,Male,South,Social Media,D,354.81,4,11,0,No
104173,25,Female,East,Direct Mail,A,332.11,4,7,4,No
104174,69,Male,West,Email,C,237.36,2,16,2,Yes
104175,37,Male,South,Email,C,444.22,7,10,3,No
104176,49,Male,West,Social Media,D,325.29,2,10,0,No
104177,67,Female,South,Social Media,D,253.23,4,10,0,No
104178,31,Male,East,Email,D,299.79,2,5,2,No
104179,67,Male,West,SEO,A,272.36,5,12,3,Yes
104180,45,Other,East,Direct Mail,A,415.79,2,14,4,No
104181,63,Female,South,SEO,D,369.99,4,9,3,No
104182,69,Male,West,SEO,C,334.05,3,7,0,No
104183,41,Male,North,SEO,C,428.76,2,7,2,No
104184,32,Female,East,Email,D,222.13,4,14,1,No
104185,39,Male,South,Social Media,B,358.19,3,8,2,No
104186,47,Male,West,SEO,A,341.04,0,6,4,Yes
104187,21,Female,East,Email,A,282.72,3,6,4,No
104188,30,Female,West,Direct Mail,B,283.05,4,8,0,No
104189,40,Female,East,Social Media,D,369.24,4,19,2,No
104190,25,Male,East,Direct Mail,C,363.74,2,10,1,No
104191,35,Male,East,SEO,C,193.33,4,10,2,No
104192,29,Female,West,Social Media,A,436.23,6,10,4,No
104193,48,Male,West,SEO,B,385.71,4,8,2,No
104194,31,Female,East,Social Media,C,278.88,2,8,0,No
104195,51,Female,North,SEO,A,240.66,5,7,4,No
104196,35,Male,North,Direct Mail,C,383.28,3,15,2,Yes
104197,51,Female,North,Direct Mail,C,337.23,4,7,2,No
104198,28,Female,South,SEO,C,353.73,3,14,0,Yes
104199,58,Female,North,Social Media,A,342.81,4,8,0,No
104200,29,Male,West,Direct Mail,B,391.09,1,5,2,Yes
104201,66,Male,North,Social Media,D,364.2,5,11,1,No
104202,32,Female,West,Social Media,B,259.96,8,3,4,No
104203,48,Male,South,Direct Mail,C,255.57,2,13,2,No
104204,66,Other,West,Email,B,326.7,4,12,0,No
104205,46,Male,West,Email,C,471.73,4,13,4,No
104206,43,Female,West,Social Media,A,288.77,4,11,0,Yes
104207,35,Male,North,Direct Mail,A,327.23,4,10,4,No
104208,49,Female,East,Email,A,367.09,3,10,2,No
104209,39,Male,West,SEO,C,268.56,4,13,3,Yes
104210,55,Male,North,Social Media,B,359.81,3,8,3,No
104211,34,Male,North,Email,D,301.05,2,11,4,No
104212,40,Female,North,Direct Mail,D,393.74,1,7,0,Yes
104213,41,Male,East,Direct Mail,A,229.16,0,10,0,No
104214,67,Female,East,Social Media,D,473.54,2,10,0,No
104215,25,Female,East,Direct Mail,C,276.56,4,6,2,No
104216,58,Male,East,SEO,B,339.11,1,14,4,Yes
104217,23,Female,South,SEO,D,300.37,1,11,2,No
104218,22,Male,East,Email,D,219.1,1,6,3,Yes
104219,61,Other,East,Direct Mail,B,362.49,3,13,3,No
104220,46,Female,East,SEO,D,280.18,1,7,0,Yes
104221,45,Male,West,Social Media,B,339.43,5,13,0,No
104222,28,Male,West,Direct Mail,C,239.62,1,14,4,No
104223,18,Male,East,Email,C,280.51,2,5,3,No
104224,60,Other,South,Social Media,C,277.92,4,14,4,Yes
104225,36,Male,West,Social Media,A,341.3,0,9,3,No
104226,26,Female,North,Social Media,C,323.09,5,12,1,No
104227,44,Male,West,SEO,D,286.76,2,10,4,No
104228,51,Female,North,Social Media,A,272.25,2,8,1,No
104229,61,Male,West,SEO,A,323.62,6,9,2,No
104230,21,Female,East,Social Media,A,314.83,4,14,3,No
104231,53,Female,West,SEO,C,309.67,3,16,1,No
104232,35,Female,East,Direct Mail,A,447.7,1,8,2,Yes
104233,32,Male,East,SEO,C,341.4,3,8,4,Yes
104234,68,Male,West,SEO,C,444.3,2,15,1,Yes
104235,30,Male,North,Direct Mail,A,294.79,5,8,1,No
104236,36,Female,North,Social Media,A,296.37,1,4,2,No
104237,66,Male,West,Direct Mail,D,262.09,3,5,1,No
104238,23,Female,East,Social Media,A,322.64,4,7,2,No
104239,65,Male,North,SEO,C,275.58,3,10,3,No
104240,29,Female,South,Social Media,D,264.89,3,8,3,No
104241,68,Female,East,SEO,D,157.48,2,9,3,No
104242,54,Female,West,Social Media,C,409.94,3,6,1,No
104243,34,Male,East,SEO,A,271.26,6,7,1,Yes
104244,40,Male,South,SEO,A,410.62,3,11,0,No
104245,43,Male,South,Email,B,292.78,3,2,0,No
104246,46,Male,North,Social Media,A,348.34,6,17,2,No
104247,50,Female,South,Social Media,B,305.57,6,12,1,Yes
104248,44,Female,East,Email,D,331.1,3,9,2,No
104249,42,Female,North,SEO,D,224.32,3,7,4,No
104250,27,Male,South,SEO,D,388.68,4,8,1,No
104251,64,Female,North,Email,B,272.49,4,6,4,No
104252,40,Female,North,Email,C,369.43,2,7,1,No
104253,38,Female,West,Direct Mail,C,190.45,0,12,3,No
104254,38,Male,North,SEO,D,243.41,1,12,2,Yes
104255,60,Male,North,Direct Mail,B,327.88,5,5,0,No
104256,30,Male,South,Social Media,B,287.73,1,9,3,No
104257,54,Female,East,Direct Mail,D,334.26,5,6,0,No
104258,50,Female,East,Email,A,315.57,3,11,1,No
104259,41,Male,South,Email,D,437.1,4,9,4,No
104260,61,Male,East,Email,B,340.53,2,9,4,No
104261,28,Female,North,Email,A,267.55,4,8,3,No
104262,34,Female,West,Direct Mail,C,270.51,8,10,0,No
104263,21,Male,North,Direct Mail,A,390.31,0,11,2,No
104264,64,Female,North,Direct Mail,C,185.37,5,10,2,No
104265,42,Other,West,Email,B,341.94,0,10,2,No
104266,47,Female,South,Email,D,216.32,4,16,0,No
104267,26,Male,North,SEO,D,383.19,2,12,4,Yes
104268,38,Female,North,SEO,D,267.58,5,8,4,No
104269,37,Female,South,Email,D,339.47,1,12,3,No
104270,36,Male,North,SEO,D,302.79,1,7,0,No
104271,36,Female,North,Social Media,B,196.0,2,15,1,No
104272,29,Female,East,Social Media,B,348.02,4,10,1,No
104273,54,Female,South,Email,D,245.94,1,6,2,No
104274,59,Male,North,Direct Mail,A,360.14,2,15,4,No
104275,34,Female,North,Social Media,D,224.85,5,13,4,Yes
104276,54,Female,West,Social Media,C,318.15,5,10,0,Yes
104277,65,Male,West,Direct Mail,C,302.93,4,9,0,No
104278,56,Female,West,SEO,C,254.81,1,10,3,No
104279,45,Female,North,Direct Mail,C,403.48,3,16,0,Yes
104280,58,Female,North,SEO,D,302.52,4,6,3,No
104281,52,Male,West,SEO,C,268.38,2,11,2,No
104282,64,Female,East,Direct Mail,A,322.41,2,11,2,No
104283,65,Male,East,SEO,D,190.82,2,8,4,Yes
104284,35,Male,East,Social Media,C,483.88,2,9,4,Yes
104285,31,Female,East,Email,D,218.57,2,7,4,Yes
104286,52,Male,South,SEO,D,341.38,4,6,1,No
104287,61,Female,West,Social Media,D,304.58,1,11,3,Yes
104288,58,Male,North,Direct Mail,B,388.53,2,9,2,Yes
104289,24,Male,West,SEO,C,313.34,5,10,3,No
104290,58,Male,East,Social Media,B,252.13,5,8,1,No
104291,30,Other,North,SEO,A,160.65,3,13,1,No
104292,35,Female,South,Direct Mail,A,166.49,1,13,2,No
104293,54,Female,West,Email,B,282.15,3,7,2,No
104294,30,Male,North,SEO,C,402.78,2,13,4,No
104295,53,Male,North,Email,D,174.59,1,9,1,No
104296,48,Other,East,SEO,A,438.7,3,11,4,Yes
104297,19,Male,East,SEO,A,381.52,7,11,2,No
104298,33,Male,West,Direct Mail,A,198.85,3,9,1,No
104299,26,Female,South,SEO,C,218.61,3,10,1,No
104300,26,Male,North,Social Media,B,226.17,5,12,0,Yes
104301,55,Female,East,Social Media,B,322.45,3,12,1,Yes
104302,28,Female,West,Email,C,295.78,1,12,4,No
104303,39,Male,East,Email,A,292.98,5,16,0,No
104304,50,Male,West,Social Media,C,262.15,2,9,1,No
104305,53,Male,East,Email,C,313.36,1,16,0,No
104306,62,Female,South,Email,B,362.78,4,12,1,Yes
104307,40,Female,North,Social Media,C,290.39,3,12,3,Yes
104308,62,Male,East,Social Media,C,250.3,2,10,4,No
104309,62,Male,North,Social Media,A,374.41,4,11,4,No
104310,51,Female,West,Direct Mail,D,283.4,0,3,0,No
104311,26,Female,South,Direct Mail,A,341.4,2,8,3,Yes
104312,41,Male,North,Social Media,B,292.51,3,11,0,No
104313,25,Male,East,SEO,D,381.38,3,11,0,Yes
104314,24,Male,North,Social Media,A,392.49,2,11,2,No
104315,53,Female,North,Direct Mail,C,389.87,3,4,0,No
104316,35,Other,West,Email,C,258.61,3,8,1,No
104317,20,Male,South,SEO,D,257.84,3,13,2,No
104318,45,Female,South,SEO,D,365.53,2,10,2,No
104319,23,Male,North,Email,C,295.16,1,8,0,No
104320,61,Male,North,SEO,B,297.43,6,9,2,No
104321,61,Male,West,Email,A,247.88,3,11,4,No
104322,38,Female,North,Direct Mail,C,405.71,1,13,2,Yes
104323,45,Female,West,SEO,A,378.04,3,6,2,No
104324,57,Female,South,SEO,A,291.08,5,9,1,No
104325,18,Male,South,Email,A,251.6,0,12,4,Yes
104326,53,Male,West,Email,A,248.28,3,10,2,No
104327,38,Male,North,Direct Mail,B,309.99,5,9,1,No
104328,60,Female,South,Email,B,329.01,2,9,4,Yes
104329,52,Male,East,Email,B,235.32,5,12,2,No
104330,30,Female,West,Direct Mail,C,206.63,5,14,0,Yes
104331,66,Male,South,Social Media,C,305.97,1,13,2,No
104332,27,Male,South,Social Media,C,364.85,3,13,4,No
104333,61,Male,South,Email,B,305.54,3,10,2,No
104334,64,Male,East,Direct Mail,A,281.3,2,12,4,No
104335,27,Male,East,Social Media,B,215.25,7,11,0,No
104336,63,Male,East,Direct Mail,C,252.45,7,13,2,No
104337,30,Female,North,Email,D,365.88,2,15,4,No
104338,54,Female,West,Email,C,206.01,1,12,1,No
104339,55,Male,North,Direct Mail,A,432.95,3,10,2,Yes
104340,41,Male,East,SEO,B,306.38,2,11,0,No
104341,19,Male,West,Email,D,181.02,7,17,1,Yes
104342,39,Male,North,Email,D,337.74,3,11,2,No
104343,34,Male,North,Email,A,333.77,3,8,4,No
104344,53,Female,North,Email,B,267.18,7,11,3,No
104345,31,Male,East,Direct Mail,D,370.45,3,13,1,Yes
104346,27,Male,South,Direct Mail,C,253.51,3,4,4,Yes
104347,52,Male,West,Direct Mail,A,347.4,6,9,1,Yes
104348,42,Male,East,Direct Mail,D,297.39,4,9,2,Yes
104349,20,Female,West,SEO,A,278.73,3,7,0,No
104350,64,Male,East,Direct Mail,B,400.72,4,6,0,No
104351,55,Male,North,Direct Mail,B,373.77,4,9,1,No
104352,34,Female,North,Email,B,216.94,1,11,3,Yes
104353,29,Male,South,SEO,C,328.52,2,9,2,No
104354,69,Female,South,Email,D,442.01,3,5,4,Yes
104355,41,Female,West,SEO,B,402.67,2,9,2,Yes
104356,46,Male,South,Social Media,C,231.8,0,4,3,No
104357,60,Female,South,SEO,B,419.7,1,11,4,Yes
104358,42,Male,West,SEO,B,369.75,0,21,3,No
104359,53,Female,East,Email,D,221.36,3,9,2,No
104360,43,Male,South,SEO,C,315.58,0,6,2,No
104361,55,Male,East,SEO,B,335.82,2,12,1,Yes
104362,18,Female,North,Email,C,219.23,1,9,3,Yes
104363,37,Female,South,Social Media,C,352.96,2,5,0,Yes
104364,45,Other,North,Social Media,B,482.23,0,13,3,Yes
104365,33,Female,North,Social Media,B,402.39,7,10,3,No
104366,64,Male,East,SEO,A,312.15,3,9,4,No
104367,34,Male,West,Email,D,278.9,2,7,4,No
104368,57,Male,South,Social Media,B,324.63,4,6,1,No
